"SLFCHG01","SLFCHG02","SLFCHG03","SLFCHG04","SLFCHG09","CSSRAT01","CSSRAT07","SUCCESS4","SUCCESS7","SATIS13","SATIS01","SATIS02","SATIS07","SATIS15","SATIS25","SATIS28","CSSRAT16","GENACT05","COLACT19","COLACT17","FATHEDUC","MOTHEDUC","RACEGROUP","UndrRepStud_RC","FINCON_RC","FirstGen_RC","INCOME","HSGPA","CITIZEN","PLANLIVE","DSstud_RC","SIFRAT01","SIFRAT07","SIFMAJA","CSSHPW01","CSSHPW02","CSSHPW03","CSSHPW05","CSSHPW08","COLLGPA","Success_Latent","HistDisadv_fs"
4,4,5,4,5,5,4,3,3,4,5,4,5,4,4,5,2,2,1,2,6,6,2,0,0,1,12,8,1,2,1,4,5,10,7,6,5,8,3,6,0.310772166726024,-0.267553826323545
5,5,5,5,5,4,4,3,2,3,5,1,5,3,4,4,3,3,1,1,8,8,2,0,1,0,12,7,2,3,1,4,5,16,8,5,5,1,1,5,0.41816368219865,-0.377238302940992
4,4,5,4,3,4,4,3,3,4,3,3,4,4,3,4,3,2,1,2,8,8,2,0,1,0,11,7,2,3,1,4,5,9,5,5,8,3,3,5,-0.391208831407869,-0.220976828316849
4,4,5,5,4,3,3,2,3,2,4,5,5,4,5,4,3,2,1,1,8,6,2,0,1,0,11,8,2,3,1,5,4,11,5,5,5,2,3,6,-0.297088611476105,-0.220976828316849
4,4,4,4,4,4,4,2,2,4,4,4,3,4,4,4,3,2,1,1,8,6,2,0,0,0,12,8,2,3,1,5,5,7,4,6,5,4,3,5,-0.297088611476105,-0.463892244133779
5,5,4,5,5,4,4,2,2,2,4,4,4,3,4,4,4,3,1,2,8,6,2,0,1,0,12,5,2,3,1,5,4,13,7,6,4,3,3,4,0.241054132372064,-0.377238302940992
5,4,5,4,5,4,4,3,3,5,4,4,5,3,5,5,4,2,1,2,8,6,2,0,0,0,11,8,2,3,1,5,5,4,4,8,4,1,4,6,0.310772166726024,-0.304165128469162
4,5,4,4,4,4,5,3,3,4,4,4,5,4,4,4,4,1,1,1,5,3,1,0,0,1,11,6,2,1,1,4,4,7,5,6,6,3,1,4,0.145675190540327,-0.217804187793027
4,5,5,5,4,4,4,3,2,5,4,5,5,5,4,5,2,3,1,2,5,5,1,0,0,1,3,7,2,3,1,4,4,12,6,8,4,1,1,5,0.334847517274045,0.562634842156503
4,4,5,4,5,4,5,3,3,5,4,4,5,5,5,5,5,3,1,1,8,8,1,0,0,0,12,8,2,3,1,4,5,3,5,5,4,3,6,5,0.310772166726024,-0.463892244133779
5,4,5,4,5,4,4,2,3,3,4,4,5,4,5,4,4,2,1,2,8,8,1,0,0,0,12,7,2,3,1,4,4,10,5,5,6,3,5,5,-0.041180761757672,-0.463892244133779
5,4,5,5,4,4,4,3,3,3,2,3,4,5,4,3,3,3,1,1,8,8,1,0,1,0,11,8,1,3,1,4,5,9,7,6,6,3,4,6,-0.301184460322696,-0.121063303858566
5,4,4,4,3,5,4,2,3,2,4,4,4,3,5,5,1,3,1,2,8,8,1,0,0,0,12,7,2,3,1,4,4,2,6,8,7,8,1,5,-0.364464263153073,-0.463892244133779
4,4,5,4,4,5,4,3,3,5,5,5,5,3,4,5,4,2,1,1,8,8,1,0,1,0,12,7,2,3,1,4,3,7,5,4,5,5,1,4,0.0437666564572614,-0.377238302940992
5,4,5,5,4,4,5,3,3,5,5,4,5,5,5,5,4,2,1,2,8,8,1,0,0,0,12,8,2,3,1,4,5,15,5,5,6,5,3,5,0.0437666564572614,-0.463892244133779
5,5,5,5,4,4,5,3,3,3,4,5,5,5,4,4,5,2,1,1,8,8,1,0,1,0,12,8,2,3,1,4,4,7,6,6,5,4,4,5,0.145675190540327,-0.377238302940992
5,5,5,5,5,5,5,3,3,4,4,3,4,4,4,5,5,3,1,1,3,5,2,0,1,1,12,6,2,3,1,4,4,14,7,7,8,4,1,4,0.637666740782074,-0.289792057377972
5,3,5,4,3,5,5,3,3,2,4,4,5,2,1,5,3,3,1,1,8,8,1,0,0,0,13,7,2,3,1,4,5,13,6,6,5,4,3,5,-0.499980416049077,-0.614086498364169
5,4,5,4,4,4,5,3,3,5,5,5,5,5,5,5,3,3,1,2,8,8,1,0,0,0,14,8,2,3,1,4,5,14,6,5,5,3,2,4,0.0437666564572614,-0.843756252641169
4,5,5,5,5,5,4,2,2,3,5,4,5,5,4,5,5,3,1,1,8,8,1,0,0,0,14,5,2,3,1,4,5,13,5,4,6,4,3,4,0.436069280573343,-0.843756252641169
5,5,5,5,4,5,3,3,3,4,4,4,5,4,5,4,4,2,1,2,8,8,1,0,1,0,14,7,2,3,1,4,5,7,4,6,6,5,5,5,0.145675190540327,-0.724470197202584
5,5,5,5,5,5,5,3,2,4,5,5,5,2,3,5,5,3,1,2,8,8,1,0,0,0,14,7,2,3,1,4,5,5,8,7,5,4,4,6,0.637666740782074,-0.843756252641169
4,5,4,4,4,4,4,3,3,2,4,3,3,4,3,3,5,1,1,1,8,8,1,0,0,0,13,7,2,3,1,4,3,3,5,5,5,5,4,5,-0.018132364969469,-0.614086498364169
4,4,4,4,4,3,5,2,3,3,4,3,4,3,4,4,2,2,1,1,8,8,1,0,0,0,13,7,2,3,1,4,5,3,4,3,5,5,2,4,-0.297088611476105,-0.614086498364169
5,5,5,5,5,4,3,3,3,4,5,4,5,5,1,5,3,2,1,2,8,8,1,0,0,0,14,7,2,3,1,4,4,4,6,6,5,5,4,6,0.637666740782074,-0.843756252641169
4,4,4,4,4,4,4,3,3,1,4,4,4,4,5,5,4,2,1,2,8,8,1,0,0,0,14,7,2,3,1,4,2,6,6,6,5,4,3,4,0.0437666564572614,-0.843756252641169
5,4,5,5,4,4,5,2,3,4,5,5,5,4,4,4,3,2,1,2,8,8,1,0,0,0,14,8,2,3,1,4,4,7,6,5,4,2,3,5,-0.297088611476105,-0.843756252641169
5,4,4,4,4,4,4,3,3,5,2,1,4,4,4,4,4,2,1,2,8,8,1,0,0,0,14,7,2,3,1,4,3,16,5,5,8,5,1,5,-0.140488137621743,-0.843756252641169
5,5,5,5,4,4,3,2,3,4,5,1,4,5,5,5,4,2,1,1,8,8,1,0,0,0,14,6,2,3,1,4,2,16,7,5,5,4,1,5,0.165419658719498,-0.843756252641169
4,4,5,5,4,4,4,3,3,5,5,4,5,4,3,5,3,2,1,1,8,6,1,0,1,0,12,8,2,3,1,5,4,13,5,5,6,5,2,5,0.0437666564572614,-0.377238302940992
4,4,5,5,4,5,5,3,2,4,4,3,5,5,5,4,3,2,1,1,8,6,1,0,1,0,11,8,2,3,1,5,4,4,7,5,7,1,1,6,-0.140488137621743,-0.220976828316849
5,4,5,4,5,4,4,3,3,4,5,3,5,5,5,4,3,2,1,1,8,6,1,0,1,0,12,8,2,3,1,5,4,16,6,6,6,5,3,6,0.120118371760654,-0.377238302940992
4,4,5,4,4,5,4,3,3,3,3,3,4,4,3,4,3,3,1,1,8,6,1,0,0,0,11,8,2,3,1,5,3,3,7,7,4,4,7,5,-0.140488137621743,-0.304165128469162
4,4,5,5,5,5,5,3,3,4,4,4,4,5,4,5,4,2,1,1,8,6,1,0,0,0,12,8,2,3,1,5,4,4,5,8,8,5,2,6,0.310772166726024,-0.463892244133779
4,4,5,4,5,5,4,3,3,3,5,3,4,4,4,3,1,2,1,2,8,6,1,0,1,0,12,8,2,3,1,5,5,12,5,8,8,3,3,6,-0.0462244575642779,-0.377238302940992
5,5,5,5,4,5,4,3,3,5,4,4,4,5,5,5,4,3,1,1,8,6,1,0,0,0,12,8,2,3,1,5,4,9,7,5,6,4,4,6,0.334847517274045,-0.463892244133779
5,5,5,5,4,5,5,3,3,5,4,5,5,5,5,5,3,3,1,2,8,6,1,0,1,0,12,8,2,3,1,5,5,2,6,7,5,2,1,5,0.334847517274045,-0.377238302940992
5,5,5,5,4,5,5,3,2,3,4,5,5,3,4,5,4,2,1,2,8,6,1,0,0,0,11,8,2,3,1,5,5,2,7,6,4,5,5,6,0.334847517274045,-0.304165128469162
4,4,5,5,4,5,4,2,3,5,4,4,4,3,4,4,3,2,1,2,8,6,1,0,1,0,11,8,2,3,1,5,5,5,8,8,6,5,2,6,-0.297088611476105,-0.220976828316849
4,4,5,4,4,4,4,2,2,3,4,2,3,3,3,3,4,2,1,2,6,5,1,0,1,1,10,7,2,3,1,4,4,15,4,5,5,5,1,3,-0.452292440038533,-0.00146511699557332
4,4,5,4,5,3,3,3,3,4,4,3,5,3,4,4,3,3,1,2,6,5,1,0,2,1,8,8,2,3,1,4,4,4,5,7,6,1,4,4,0.120118371760654,0.285446568274311
5,5,5,5,5,4,3,3,3,4,5,5,5,5,5,4,5,2,1,1,8,8,2,0,0,0,14,7,2,3,1,4,4,7,5,6,8,7,3,3,0.41816368219865,-0.843756252641169
5,5,5,5,5,4,4,3,3,4,5,3,5,5,5,5,4,3,1,1,5,5,3,1,0,1,12,6,2,2,1,3,3,13,8,8,6,6,2,5,0.637666740782074,-0.296352077561426
5,4,5,5,4,4,4,3,3,4,4,4,4,2,4,4,3,2,1,1,5,4,3,1,1,1,5,7,2,1,1,4,4,6,5,7,3,3,1,5,-0.140488137621743,0.540853588521075
4,4,5,4,4,4,4,3,3,2,4,3,4,4,4,4,3,2,1,1,5,5,3,1,1,1,4,7,2,3,1,4,5,8,5,5,5,5,3,5,-0.140488137621743,0.624878688453045
4,4,4,4,4,4,4,3,2,4,4,4,4,4,4,4,4,1,1,2,5,5,4,1,1,1,10,7,2,3,1,4,4,7,4,4,4,2,3,5,-0.140488137621743,0.0704993261119914
5,5,5,5,5,4,5,3,3,5,5,4,5,3,4,5,4,3,1,1,6,5,1,0,0,1,10,6,2,3,1,3,5,4,7,8,7,4,5,4,0.637666740782074,-0.0834770608532479
4,4,4,4,4,4,5,3,3,3,4,4,4,4,5,5,4,2,1,1,6,5,1,0,1,1,8,8,2,3,1,4,4,12,6,6,4,3,1,5,0.0437666564572614,0.204267042378157
5,4,5,4,5,4,4,2,3,5,2,4,4,2,4,4,3,2,1,2,6,5,1,0,1,1,8,8,2,3,1,4,5,2,7,7,7,4,5,5,-0.041180761757672,0.204267042378157
5,4,4,4,4,3,5,2,2,4,3,3,2,2,3,4,3,2,1,2,8,8,1,0,1,0,9,7,2,3,1,4,5,16,5,8,4,1,1,5,-0.297088611476105,0.0225048686687753
5,4,4,4,3,4,4,3,2,3,4,5,4,4,4,5,3,2,1,2,8,8,1,0,1,0,9,7,2,3,1,4,3,2,8,7,5,1,3,5,-0.214778948807454,0.0225048686687753
5,5,5,5,5,4,3,3,3,5,5,4,5,5,5,5,3,2,1,1,8,8,1,0,1,0,10,5,2,4,1,4,3,3,5,3,6,6,7,5,0.637666740782074,-0.0881677625314974
4,5,5,4,4,4,3,2,3,4,4,5,5,5,4,4,3,2,1,2,8,8,1,0,1,0,8,8,2,3,1,4,4,16,6,8,6,6,4,5,-0.0132023596756852,0.116090201230501
4,5,4,5,4,4,4,3,2,4,3,4,5,5,5,5,3,3,1,2,8,8,1,0,1,0,8,7,2,3,1,4,4,13,4,5,5,1,3,6,0.334847517274045,0.116090201230501
4,5,4,4,4,4,4,3,2,4,5,4,5,2,2,4,3,2,1,2,8,8,1,0,1,0,8,7,2,3,1,4,3,16,7,6,8,4,3,5,0.145675190540327,0.116090201230501
4,5,5,4,4,4,4,2,3,2,3,3,3,3,3,3,4,3,1,1,8,8,1,0,1,0,8,7,2,1,1,4,3,10,6,5,5,4,4,5,-0.168343681945206,0.116090201230501
4,3,5,4,2,3,4,2,1,3,3,3,4,2,3,2,3,3,2,2,8,8,1,0,1,0,10,8,2,3,1,4,5,7,7,8,4,1,2,5,-1.1931694931698,-0.0881677625314974
4,4,5,4,4,4,4,2,3,4,4,5,5,5,5,4,2,2,1,2,8,8,1,0,2,0,10,7,2,3,1,4,4,2,4,6,5,3,3,6,-0.297088611476105,-0.00557003233219753
4,4,4,5,4,4,2,2,3,3,4,3,3,4,5,4,3,3,1,2,5,7,1,0,1,1,7,8,2,3,1,5,4,7,5,5,5,2,3,4,-0.297088611476105,0.30575840803601
4,4,5,4,4,5,3,3,3,4,4,4,4,4,4,5,3,3,1,2,5,6,1,0,1,1,10,7,2,3,1,5,4,15,5,5,5,1,3,6,0.0437666564572614,-0.00146511699557332
4,4,4,4,4,3,3,2,2,4,4,4,4,4,4,4,4,2,1,2,8,5,2,0,1,0,12,6,2,3,1,4,4,3,5,5,5,4,2,4,-0.297088611476105,-0.377238302940992
4,3,4,4,3,4,4,3,3,4,4,3,3,2,3,4,4,2,1,1,8,8,1,0,0,0,10,7,2,1,1,4,3,4,4,6,5,4,1,4,-0.663223632108227,-0.169724180008973
4,4,5,4,4,3,3,2,3,5,4,4,5,5,1,5,3,2,1,1,3,4,2,0,1,1,11,7,2,1,1,4,3,4,6,7,5,2,4,5,-0.116465254366549,-0.134696052042707
5,5,5,5,5,4,4,3,2,3,4,2,4,4,4,4,2,3,1,2,3,5,2,0,1,1,12,7,2,1,1,4,4,8,6,4,4,1,1,5,0.41816368219865,-0.289792057377972
4,4,4,4,3,4,3,2,1,4,4,1,4,3,1,4,1,2,1,1,5,5,2,0,1,1,8,5,2,3,1,4,2,9,6,7,3,3,3,3,-0.538935226006102,0.204267042378157
5,5,5,5,5,3,5,2,3,5,5,5,5,5,5,5,4,2,1,1,8,8,1,0,1,0,11,8,2,3,1,4,5,12,7,6,4,3,4,4,0.436069280573343,-0.220976828316849
5,5,5,5,1,5,3,3,2,2,4,5,4,3,4,2,3,2,1,1,8,8,1,0,0,0,12,8,2,4,1,4,5,8,5,6,7,4,1,5,-0.653131502684741,-0.463892244133779
5,5,5,5,5,5,5,3,3,2,4,4,5,3,5,5,5,2,1,1,8,8,1,0,1,0,12,8,2,3,1,4,5,3,7,7,5,6,4,6,0.637666740782074,-0.377238302940992
5,5,5,5,5,4,4,3,3,4,4,5,5,4,5,5,4,2,1,1,8,8,1,0,0,0,12,8,2,3,1,4,5,11,8,5,5,2,4,5,0.637666740782074,-0.463892244133779
4,4,4,4,4,4,4,3,3,5,4,4,5,4,5,5,4,2,1,2,8,8,1,0,1,0,11,8,2,3,1,4,4,2,6,6,6,4,4,5,0.0437666564572614,-0.220976828316849
5,4,5,5,5,4,5,3,3,5,5,1,5,5,4,5,3,2,1,2,8,8,1,0,1,0,11,8,2,3,1,4,5,15,7,8,5,2,3,6,0.310772166726024,-0.220976828316849
4,4,3,3,4,3,4,2,3,4,2,2,4,4,3,3,4,2,1,1,8,8,1,0,0,0,14,5,2,3,1,4,4,13,3,1,8,8,1,3,-0.452292440038533,-0.843756252641169
5,5,5,5,5,5,5,3,3,3,4,5,4,5,5,5,4,2,1,2,8,8,1,0,0,0,13,7,2,3,1,4,4,3,5,6,5,7,6,6,0.637666740782074,-0.614086498364169
5,4,5,4,5,5,4,3,3,4,4,4,4,4,4,4,4,2,1,1,8,8,1,0,0,0,13,6,2,3,1,4,5,3,5,6,6,3,2,5,0.120118371760654,-0.614086498364169
5,5,5,5,4,4,5,3,3,4,4,4,4,4,5,5,4,2,1,2,3,3,1,0,1,1,8,6,2,3,1,4,4,5,4,4,5,5,3,5,0.334847517274045,0.204267042378157
4,3,4,3,4,3,4,2,2,4,3,3,3,3,4,3,4,3,1,2,3,3,1,0,0,1,10,7,2,3,1,4,4,8,3,6,6,2,1,3,-0.72069445431727,-0.0834770608532479
5,4,5,5,3,4,5,3,3,4,5,1,5,4,5,4,3,3,1,1,3,3,1,0,1,1,8,6,2,3,1,4,4,13,7,6,6,1,1,5,-0.391208831407869,0.204267042378157
5,5,5,5,4,4,4,3,3,4,4,5,5,4,4,4,4,2,1,1,6,8,1,0,1,0,12,8,2,3,1,5,5,7,8,8,4,3,4,5,0.145675190540327,-0.377238302940992
5,4,5,5,5,4,4,3,3,5,5,5,5,4,5,5,4,2,1,2,6,5,1,0,0,1,10,8,2,3,1,3,5,15,6,6,6,5,3,6,0.310772166726024,-0.0834770608532479
5,5,5,5,4,5,5,3,3,4,4,2,3,2,1,4,4,3,1,2,6,5,1,0,1,1,10,7,2,3,1,3,5,4,3,5,3,1,3,6,0.145675190540327,-0.00146511699557332
5,5,5,5,5,5,5,3,2,1,4,3,4,1,4,4,3,2,1,1,3,3,2,0,1,1,11,6,2,3,1,4,5,8,3,6,8,3,1,5,0.41816368219865,-0.134696052042707
4,4,4,4,4,4,4,3,3,5,5,3,5,4,5,5,4,2,1,2,8,6,3,1,0,0,10,7,2,3,1,4,4,8,5,4,5,4,3,5,0.0437666564572614,-0.0963486789900967
4,4,5,5,5,4,5,3,3,4,4,4,5,4,4,5,5,2,1,1,8,6,3,1,0,0,9,7,2,3,1,4,5,3,5,6,8,6,1,4,0.310772166726024,0.0134318774595043
5,5,5,5,5,5,5,3,3,3,4,4,4,4,4,4,4,2,1,2,6,5,3,1,1,1,10,8,2,3,1,5,5,3,5,6,7,5,1,5,0.41816368219865,0.0704993261119914
4,4,4,4,3,4,4,3,2,2,4,4,4,2,3,3,3,3,1,1,6,5,3,1,1,1,10,8,2,3,1,5,5,11,5,6,7,4,3,6,-0.540592025603101,0.0704993261119914
5,5,5,5,5,4,5,3,3,5,5,4,5,5,4,5,5,2,1,2,6,6,3,1,0,1,12,6,2,3,1,3,4,8,6,6,8,6,3,4,0.637666740782074,-0.296352077561426
4,4,4,4,5,3,3,2,2,2,4,4,5,2,4,4,3,3,1,2,6,6,3,1,1,1,12,5,2,3,1,3,4,3,6,5,4,4,3,3,-0.041180761757672,-0.212462042455848
5,5,5,5,5,4,3,3,3,2,5,5,4,4,4,4,3,2,1,1,6,8,3,1,0,0,12,7,2,3,1,4,4,13,7,6,7,2,6,5,0.41816368219865,-0.383003273865442
5,4,5,5,5,4,4,3,3,5,5,4,5,3,5,5,3,2,1,2,6,8,3,1,1,0,11,7,2,3,1,4,4,2,8,8,8,7,4,5,0.310772166726024,-0.146539156215324
5,4,5,4,4,3,4,2,3,3,4,4,4,5,4,4,4,3,1,2,3,5,2,0,1,1,7,7,2,3,1,3,4,7,7,6,8,5,1,4,-0.297088611476105,0.30575840803601
5,5,5,5,4,4,4,3,3,5,4,4,4,3,5,5,4,3,1,2,6,5,1,0,0,1,14,8,2,3,1,4,4,3,6,6,7,5,5,5,0.334847517274045,-0.725980053113619
5,5,5,5,4,4,4,3,3,5,4,2,4,5,4,4,4,3,1,2,6,5,1,0,0,1,14,8,2,3,1,4,4,13,4,6,8,8,1,4,0.145675190540327,-0.725980053113619
4,4,4,4,4,4,5,3,3,5,3,4,3,3,1,4,4,2,1,1,6,3,2,0,1,1,11,8,2,3,1,4,4,16,6,7,5,4,3,6,-0.140488137621743,-0.134696052042707
4,4,5,4,4,4,4,3,2,3,4,5,4,4,4,5,3,2,1,1,6,6,3,1,1,1,10,7,2,3,1,3,4,12,5,5,6,4,3,3,0.0437666564572614,0.0704993261119914
4,4,4,4,4,3,4,2,3,4,4,4,4,4,4,5,4,2,1,2,6,6,3,1,1,1,8,6,2,3,1,3,4,3,4,6,5,2,2,3,-0.116465254366549,0.273687862489331
5,5,5,4,4,5,5,3,3,4,4,4,4,4,1,4,3,3,1,1,5,5,1,0,1,1,11,8,2,3,1,5,5,2,7,8,7,5,5,6,0.145675190540327,-0.134696052042707
3,4,5,3,4,4,3,3,3,4,4,3,4,2,3,3,2,3,1,2,5,6,1,0,0,1,12,8,2,3,1,5,3,12,2,6,4,1,2,5,-0.301184460322696,-0.375607980676616
5,5,5,5,5,3,5,3,3,5,4,4,4,3,4,5,4,2,1,2,4,6,2,0,2,1,12,7,2,3,1,4,5,5,6,8,6,1,4,4,0.637666740782074,-0.202858002070263
4,4,5,4,5,5,4,3,3,5,2,4,4,5,4,4,4,2,1,2,5,5,1,0,0,1,11,8,2,2,1,4,4,3,6,7,6,3,4,6,0.120118371760654,-0.217804187793027
4,5,5,5,5,4,4,3,3,4,4,4,2,2,5,4,5,3,1,2,5,5,1,0,1,1,11,8,2,3,1,4,4,15,5,6,4,3,1,6,0.41816368219865,-0.134696052042707
5,4,5,5,4,4,4,3,3,3,4,4,5,5,4,4,4,2,1,2,5,4,1,0,1,1,11,8,2,3,1,4,4,13,5,7,6,6,3,5,-0.140488137621743,-0.134696052042707
4,3,5,3,4,4,3,3,3,4,4,4,4,4,4,4,2,2,1,2,3,5,1,0,0,1,12,7,2,3,1,4,3,7,4,7,4,3,2,5,-0.442314392425743,-0.375607980676616
4,4,4,4,4,5,4,3,3,4,4,4,4,4,2,4,2,2,1,2,8,4,2,0,1,0,7,7,2,3,1,4,3,3,5,5,7,5,6,6,-0.140488137621743,0.215361728926794
4,5,5,5,5,3,5,2,2,4,4,2,4,3,3,4,4,1,1,1,6,8,1,0,2,0,10,6,2,3,1,4,3,13,4,6,4,3,3,4,0.241054132372064,-0.00557003233219753
5,4,5,4,4,4,4,3,2,4,4,4,4,4,5,4,4,2,1,1,6,8,1,0,1,0,10,7,2,3,1,4,4,2,6,7,6,4,4,5,-0.140488137621743,-0.0881677625314974
5,4,5,4,5,3,4,3,2,5,4,4,4,5,4,5,4,2,2,2,6,8,1,0,1,0,8,6,2,3,1,4,3,7,3,7,8,4,1,4,0.310772166726024,0.116090201230501
5,4,4,4,4,4,4,3,3,2,4,4,4,4,4,4,4,1,2,2,6,6,1,0,1,1,9,7,2,3,1,3,4,3,4,4,4,4,4,5,-0.140488137621743,0.109350976717088
5,4,5,5,5,4,5,3,3,5,5,1,5,5,5,5,5,1,1,1,6,6,1,0,0,1,8,6,2,3,1,3,4,13,5,5,8,5,1,4,0.310772166726024,0.123520807206761
5,5,5,5,4,5,4,3,3,3,4,5,4,4,4,3,3,3,1,2,6,6,1,0,0,1,8,6,2,3,1,3,3,3,8,7,5,2,1,5,-0.018132364969469,0.123520807206761
4,5,5,4,4,3,5,3,3,4,4,4,4,2,4,4,5,3,1,2,6,6,1,0,0,1,8,5,2,3,1,3,3,15,5,5,7,5,4,5,0.145675190540327,0.123520807206761
4,4,4,4,4,5,5,3,3,3,4,3,4,3,4,4,5,3,1,2,6,6,1,0,1,1,10,7,2,3,1,3,4,6,4,6,4,3,4,5,-0.140488137621743,-0.00146511699557332
4,4,5,4,3,4,4,2,3,3,4,1,5,4,4,5,3,2,1,2,8,8,3,1,1,0,11,6,2,3,1,4,3,16,5,5,5,4,4,5,-0.364464263153073,-0.146539156215324
4,4,4,4,4,4,4,2,3,4,4,4,4,4,4,4,3,2,1,1,6,5,2,0,0,1,12,6,2,3,1,4,4,3,6,6,5,3,3,4,-0.297088611476105,-0.375607980676616
5,4,5,5,5,4,5,3,3,4,4,2,4,2,4,5,4,3,1,1,6,6,1,0,0,1,10,6,2,3,1,4,3,5,4,6,7,5,2,3,0.310772166726024,-0.0834770608532479
5,5,5,5,5,4,5,2,2,3,4,4,4,3,4,5,5,2,1,2,6,6,1,0,1,1,10,6,2,3,1,4,5,15,4,6,5,3,4,5,0.436069280573343,-0.00146511699557332
4,4,4,3,4,3,3,2,3,3,4,4,4,4,3,4,2,3,1,2,6,6,1,0,2,1,10,6,2,3,1,4,4,2,7,7,5,3,4,4,-0.297088611476105,0.0816160839865638
4,4,5,4,4,4,5,3,2,4,5,5,4,3,5,5,3,2,1,2,6,4,1,0,1,1,10,8,2,3,1,4,5,13,8,6,6,3,4,5,0.0437666564572614,-0.00146511699557332
5,4,5,5,4,5,4,2,3,5,4,4,5,3,5,5,5,2,1,1,6,6,3,1,1,1,12,6,2,3,1,4,4,3,5,6,7,5,2,4,-0.116465254366549,-0.212462042455848
5,4,5,5,4,5,5,3,3,3,4,5,4,4,1,3,5,2,1,1,6,6,1,0,0,1,11,8,2,1,1,5,5,15,5,7,5,1,1,6,-0.301184460322696,-0.217804187793027
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,0,1,1,12,8,2,3,1,5,5,8,8,8,8,8,8,6,-1.85231723665525,-0.289792057377972
5,5,4,5,4,5,5,3,3,4,4,3,4,3,4,3,4,2,1,1,6,6,1,0,1,1,12,7,2,3,1,5,5,8,7,6,8,4,1,5,-0.018132364969469,-0.289792057377972
5,5,5,5,4,4,5,3,3,2,4,3,5,5,5,3,2,2,1,2,6,7,1,0,1,1,12,7,2,3,1,5,5,11,8,6,4,5,3,5,-0.018132364969469,-0.289792057377972
5,5,5,5,4,5,5,3,3,2,4,4,5,4,5,4,4,3,1,1,6,6,1,0,0,1,12,7,2,1,1,5,5,3,3,6,6,4,4,6,0.145675190540327,-0.375607980676616
3,2,4,4,4,4,4,3,3,5,4,4,4,2,4,4,3,2,1,2,6,6,1,0,1,1,12,8,2,3,1,5,5,15,4,6,7,6,4,5,-0.622465644335528,-0.289792057377972
4,4,5,4,5,4,4,3,3,4,2,3,4,2,4,4,4,1,1,1,6,6,1,0,0,1,11,7,2,3,1,5,4,3,4,7,7,5,3,4,0.120118371760654,-0.217804187793027
4,4,4,5,5,4,5,3,3,4,2,4,2,2,4,4,3,2,1,2,6,6,1,0,1,1,11,8,2,3,1,5,4,14,4,6,5,1,1,5,0.120118371760654,-0.134696052042707
5,4,5,4,4,5,5,3,3,4,3,4,4,3,3,4,4,2,1,1,8,6,1,0,1,0,12,6,2,3,1,4,4,7,6,6,5,5,4,5,-0.140488137621743,-0.377238302940992
5,5,5,5,5,4,3,3,3,5,5,5,5,5,5,5,4,2,1,2,8,6,1,0,0,0,11,8,2,3,1,4,4,2,7,7,6,3,2,4,0.637666740782074,-0.304165128469162
5,4,5,4,5,4,4,3,3,3,2,3,5,3,1,4,3,1,1,1,8,6,1,0,1,0,11,5,2,3,1,4,5,3,3,7,8,6,1,4,0.120118371760654,-0.220976828316849
5,5,5,5,4,4,4,3,3,5,5,4,5,1,5,5,3,2,1,1,8,6,1,0,1,0,14,8,2,3,1,4,5,8,6,6,5,4,3,5,0.334847517274045,-0.724470197202584
4,4,5,5,5,4,5,3,3,5,4,3,4,4,5,5,4,2,1,1,8,6,1,0,0,0,13,7,2,4,1,4,5,8,7,6,7,4,4,5,0.310772166726024,-0.614086498364169
5,4,5,4,4,4,4,3,3,5,4,4,5,5,5,5,4,2,1,1,8,6,1,0,0,0,13,7,2,3,1,4,4,3,6,8,5,4,3,5,0.0437666564572614,-0.614086498364169
4,4,4,4,4,4,4,3,2,4,3,3,3,3,4,3,2,2,1,2,8,6,1,0,0,0,14,7,1,3,1,4,3,5,7,7,4,2,2,4,-0.301184460322696,-0.685279984173218
5,5,5,5,5,4,5,3,3,3,3,3,5,3,1,5,3,3,1,2,8,6,1,0,0,0,13,7,2,3,1,4,4,3,8,7,6,4,3,5,0.637666740782074,-0.614086498364169
5,5,5,5,4,5,5,3,3,5,4,4,4,2,5,5,4,3,1,2,8,7,1,0,0,0,14,8,2,3,1,4,5,3,6,7,6,6,3,6,0.334847517274045,-0.843756252641169
5,4,5,4,4,5,4,3,3,5,5,4,4,3,5,4,3,3,1,2,8,6,1,0,1,0,14,7,2,3,1,4,3,2,4,6,8,7,3,5,-0.140488137621743,-0.724470197202584
4,4,5,4,5,5,4,3,3,5,4,4,4,4,4,4,4,2,1,2,8,6,1,0,0,0,13,7,2,3,1,4,4,6,5,5,5,6,1,5,0.120118371760654,-0.614086498364169
4,4,5,5,5,4,3,3,3,5,4,4,4,2,3,5,3,2,1,1,8,6,1,0,0,0,14,8,2,3,1,4,3,16,5,6,6,3,2,6,0.310772166726024,-0.843756252641169
4,5,4,5,4,5,5,3,3,4,4,1,5,4,4,5,5,2,1,2,8,6,1,0,0,0,14,7,2,3,1,4,5,8,7,6,7,5,5,5,0.334847517274045,-0.843756252641169
5,4,5,5,5,4,2,3,3,5,4,4,5,4,5,5,4,3,1,1,8,6,1,0,1,0,11,8,2,3,1,4,3,8,6,8,5,4,3,5,0.310772166726024,-0.220976828316849
